sdscid,tenure,female,year,yearsq,select,articles,prestige,presthi,male,m_year,m_yearsq,m_select,m_articles,m_prestige,m_presthi,f_year,f_yearsq,f_select,f_articles,f_prestige,f_presthi,pdasample
7355,0,0,3,9,4.9499998,12,3.2,0,1,3,9,4.9499998,12,3.2,0,0,0,0,0,0,0,1
7355,0,0,4,16,4.9499998,14,3.2,0,1,4,16,4.9499998,14,3.2,0,0,0,0,0,0,0,1
7355,0,0,5,25,4.9499998,21,3.2,0,1,5,25,4.9499998,21,3.2,0,0,0,0,0,0,0,1
7355,0,0,6,36,4.9499998,25,3.2,0,1,6,36,4.9499998,25,3.2,0,0,0,0,0,0,0,1
7358,0,0,1,1,5,8,2.1099999,0,1,1,1,5,8,2.1099999,0,0,0,0,0,0,0,1
7358,0,0,2,4,5,10,2.1099999,0,1,2,4,5,10,2.1099999,0,0,0,0,0,0,0,1
7358,0,0,3,9,5,12,2.1099999,0,1,3,9,5,12,2.1099999,0,0,0,0,0,0,0,1
7358,0,0,4,16,5,18,2.1099999,0,1,4,16,5,18,2.1099999,0,0,0,0,0,0,0,1
7358,0,0,5,25,5,20,2.1099999,0,1,5,25,5,20,2.1099999,0,0,0,0,0,0,0,1
7358,1,0,6,36,5,24,2.1099999,0,1,6,36,5,24,2.1099999,0,0,0,0,0,0,0,1
7359,0,0,1,1,5,0,2.72,0,1,1,1,5,0,2.72,0,0,0,0,0,0,0,1
7359,0,0,2,4,5,1,2.72,0,1,2,4,5,1,2.72,0,0,0,0,0,0,0,1
7359,0,0,3,9,5,1,2.72,0,1,3,9,5,1,2.72,0,0,0,0,0,0,0,1
7359,0,0,4,16,5,1,2.72,0,1,4,16,5,1,2.72,0,0,0,0,0,0,0,1
7359,1,0,5,25,5,2,2.72,0,1,5,25,5,2,2.72,0,0,0,0,0,0,0,1
7361,0,0,1,1,4,8,3.2,0,1,1,1,4,8,3.2,0,0,0,0,0,0,0,1
7361,0,0,2,4,4,8,3.2,0,1,2,4,4,8,3.2,0,0,0,0,0,0,0,1
7361,0,0,3,9,4,10,3.2,0,1,3,9,4,10,3.2,0,0,0,0,0,0,0,1
7361,0,0,4,16,4,11,3.2,0,1,4,16,4,11,3.2,0,0,0,0,0,0,0,1
7362,0,0,1,1,4,3,2.2,0,1,1,1,4,3,2.2,0,0,0,0,0,0,0,1
7362,0,0,2,4,4,4,2.2,0,1,2,4,4,4,2.2,0,0,0,0,0,0,0,1
7362,0,0,3,9,4,7,2.2,0,1,3,9,4,7,2.2,0,0,0,0,0,0,0,1
7362,0,0,4,16,4,8,2.2,0,1,4,16,4,8,2.2,0,0,0,0,0,0,0,1
7362,0,0,5,25,4,8,2.2,0,1,5,25,4,8,2.2,0,0,0,0,0,0,0,1
7362,1,0,6,36,4,9,2.2,0,1,6,36,4,9,2.2,0,0,0,0,0,0,0,1
7367,0,0,1,1,6,5,2.8800001,0,1,1,1,6,5,2.8800001,0,0,0,0,0,0,0,1
7367,0,0,2,4,6,5,2.8800001,0,1,2,4,6,5,2.8800001,0,0,0,0,0,0,0,1
7367,0,0,3,9,6,5,2.8800001,0,1,3,9,6,5,2.8800001,0,0,0,0,0,0,0,1
7367,0,0,4,16,6,5,1.9400001,0,1,4,16,6,5,1.9400001,0,0,0,0,0,0,0,1
7367,0,0,5,25,6,5,1.9400001,0,1,5,25,6,5,1.9400001,0,0,0,0,0,0,0,1
7367,0,0,6,36,6,5,1.9400001,0,1,6,36,6,5,1.9400001,0,0,0,0,0,0,0,1
7367,0,0,7,49,6,5,1.9400001,0,1,7,49,6,5,1.9400001,0,0,0,0,0,0,0,1
7367,0,0,8,64,6,6,1.9400001,0,1,8,64,6,6,1.9400001,0,0,0,0,0,0,0,1
7367,0,0,9,81,6,6,1.9400001,0,1,9,81,6,6,1.9400001,0,0,0,0,0,0,0,1
7367,0,0,10,100,6,6,1.9400001,0,1,10,100,6,6,1.9400001,0,0,0,0,0,0,0,1
7367,0,0,11,121,6,6,1.9400001,0,1,11,121,6,6,1.9400001,0,0,0,0,0,0,0,0
7367,0,0,12,144,6,6,1.9400001,0,1,12,144,6,6,1.9400001,0,0,0,0,0,0,0,0
7367,0,0,13,169,6,6,1.9400001,0,1,13,169,6,6,1.9400001,0,0,0,0,0,0,0,0
7367,0,0,14,196,6,6,1.9400001,0,1,14,196,6,6,1.9400001,0,0,0,0,0,0,0,0
7368,0,0,1,1,4.9499998,0,3.3599999,0,1,1,1,4.9499998,0,3.3599999,0,0,0,0,0,0,0,1
7368,0,0,2,4,4.9499998,2,3.3599999,0,1,2,4,4.9499998,2,3.3599999,0,0,0,0,0,0,0,1
7368,0,0,3,9,4.9499998,3,3.3599999,0,1,3,9,4.9499998,3,3.3599999,0,0,0,0,0,0,0,1
7368,0,0,4,16,4.9499998,5,3.3599999,0,1,4,16,4.9499998,5,3.3599999,0,0,0,0,0,0,0,1
7368,0,0,5,25,4.9499998,5,3.3599999,0,1,5,25,4.9499998,5,3.3599999,0,0,0,0,0,0,0,1
7368,1,0,6,36,4.9499998,6,3.3599999,0,1,6,36,4.9499998,6,3.3599999,0,0,0,0,0,0,0,1
7369,0,0,1,1,5,1,2.4000001,0,1,1,1,5,1,2.4000001,0,0,0,0,0,0,0,1
7369,0,0,2,4,5,1,2.4000001,0,1,2,4,5,1,2.4000001,0,0,0,0,0,0,0,1
7369,0,0,3,9,5,1,2.4000001,0,1,3,9,5,1,2.4000001,0,0,0,0,0,0,0,1
7369,0,0,4,16,5,2,2.4000001,0,1,4,16,5,2,2.4000001,0,0,0,0,0,0,0,1
7369,0,0,5,25,5,2,2.4000001,0,1,5,25,5,2,2.4000001,0,0,0,0,0,0,0,1
7369,0,0,6,36,5,3,2.4000001,0,1,6,36,5,3,2.4000001,0,0,0,0,0,0,0,1
7369,1,0,7,49,5,5,2.4000001,0,1,7,49,5,5,2.4000001,0,0,0,0,0,0,0,1
7370,0,0,1,1,2,2,2.5599999,0,1,1,1,2,2,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,2,4,2,3,2.5599999,0,1,2,4,2,3,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,3,9,2,3,2.5599999,0,1,3,9,2,3,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,4,16,2,3,2.5599999,0,1,4,16,2,3,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,5,25,2,3,2.5599999,0,1,5,25,2,3,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,6,36,2,4,2.5599999,0,1,6,36,2,4,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,7,49,2,6,2.5599999,0,1,7,49,2,6,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,8,64,2,6,2.5599999,0,1,8,64,2,6,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,9,81,2,6,2.5599999,0,1,9,81,2,6,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,10,100,2,6,2.5599999,0,1,10,100,2,6,2.5599999,0,0,0,0,0,0,0,1
7370,0,0,11,121,2,6,2.5599999,0,1,11,121,2,6,2.5599999,0,0,0,0,0,0,0,0
7370,0,0,12,144,2,7,2.5599999,0,1,12,144,2,7,2.5599999,0,0,0,0,0,0,0,0
7370,0,0,13,169,2,9,2.5599999,0,1,13,169,2,9,2.5599999,0,0,0,0,0,0,0,0
7370,0,0,14,196,2,9,2.5599999,0,1,14,196,2,9,2.5599999,0,0,0,0,0,0,0,0
7370,0,0,15,225,2,9,2.5599999,0,1,15,225,2,9,2.5599999,0,0,0,0,0,0,0,0
7370,0,0,16,256,2,11,2.5599999,0,1,16,256,2,11,2.5599999,0,0,0,0,0,0,0,0
7370,1,0,17,289,2,11,2.5599999,0,1,17,289,2,11,2.5599999,0,0,0,0,0,0,0,0
7372,0,0,1,1,4.9499998,0,2.4000001,0,1,1,1,4.9499998,0,2.4000001,0,0,0,0,0,0,0,1
7372,0,0,2,4,4.9499998,0,2.4000001,0,1,2,4,4.9499998,0,2.4000001,0,0,0,0,0,0,0,1
7372,0,0,3,9,4.9499998,0,2.4000001,0,1,3,9,4.9499998,0,2.4000001,0,0,0,0,0,0,0,1
7372,0,0,4,16,4.9499998,2,2.4000001,0,1,4,16,4.9499998,2,2.4000001,0,0,0,0,0,0,0,1
7375,0,0,1,1,6,8,1.84,0,1,1,1,6,8,1.84,0,0,0,0,0,0,0,1
7375,0,0,2,4,6,10,1.84,0,1,2,4,6,10,1.84,0,0,0,0,0,0,0,1
7375,0,0,3,9,6,14,2.8800001,0,1,3,9,6,14,2.8800001,0,0,0,0,0,0,0,1
7375,1,0,4,16,6,18,2.8800001,0,1,4,16,6,18,2.8800001,0,0,0,0,0,0,0,1
7376,0,0,1,1,7,0,2.3599999,0,1,1,1,7,0,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,2,4,7,0,2.3599999,0,1,2,4,7,0,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,3,9,7,2,2.3599999,0,1,3,9,7,2,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,4,16,7,2,2.3599999,0,1,4,16,7,2,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,5,25,7,2,2.3599999,0,1,5,25,7,2,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,6,36,7,2,2.3599999,0,1,6,36,7,2,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,7,49,7,2,2.3599999,0,1,7,49,7,2,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,8,64,7,2,2.3599999,0,1,8,64,7,2,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,9,81,7,2,2.3599999,0,1,9,81,7,2,2.3599999,0,0,0,0,0,0,0,1
7376,0,0,10,100,7,2,2.3599999,0,1,10,100,7,2,2.3599999,0,0,0,0,0,0,0,1
10054,0,1,1,1,2,2,2.72,0,0,0,0,0,0,0,0,1,1,2,2,2.72,0,1
10054,0,1,2,4,2,4,2.72,0,0,0,0,0,0,0,0,2,4,2,4,2.72,0,1
10054,0,1,3,9,2,6,2.72,0,0,0,0,0,0,0,0,3,9,2,6,2.72,0,1
10054,0,1,4,16,2,7,2.72,0,0,0,0,0,0,0,0,4,16,2,7,2.72,0,1
10054,0,1,5,25,2,8,2.72,0,0,0,0,0,0,0,0,5,25,2,8,2.72,0,1
10054,0,1,6,36,2,8,2.72,0,0,0,0,0,0,0,0,6,36,2,8,2.72,0,1
10054,1,1,7,49,2,9,2.72,0,0,0,0,0,0,0,0,7,49,2,9,2.72,0,1
10056,0,1,1,1,5,11,3.04,0,0,0,0,0,0,0,0,1,1,5,11,3.04,0,1
10056,0,1,2,4,5,13,3.04,0,0,0,0,0,0,0,0,2,4,5,13,3.04,0,1
10056,0,1,3,9,5,14,3.04,0,0,0,0,0,0,0,0,3,9,5,14,3.04,0,1
10056,0,1,4,16,5,14,3.04,0,0,0,0,0,0,0,0,4,16,5,14,3.04,0,1
10056,0,1,5,25,5,17,3.04,0,0,0,0,0,0,0,0,5,25,5,17,3.04,0,1
10056,0,1,6,36,5,17,3.04,0,0,0,0,0,0,0,0,6,36,5,17,3.04,0,1
10058,0,1,1,1,4,4,2.52,0,0,0,0,0,0,0,0,1,1,4,4,2.52,0,1
10058,0,1,2,4,4,8,2.52,0,0,0,0,0,0,0,0,2,4,4,8,2.52,0,1
10058,0,1,3,9,4,9,2.52,0,0,0,0,0,0,0,0,3,9,4,9,2.52,0,1
10058,0,1,4,16,4,11,2.52,0,0,0,0,0,0,0,0,4,16,4,11,2.52,0,1
10058,0,1,5,25,4,11,2.52,0,0,0,0,0,0,0,0,5,25,4,11,2.52,0,1
10058,0,1,6,36,4,13,2.52,0,0,0,0,0,0,0,0,6,36,4,13,2.52,0,1
10058,0,1,7,49,4,18,2.52,0,0,0,0,0,0,0,0,7,49,4,18,2.52,0,1
10058,0,1,8,64,4,22,2.52,0,0,0,0,0,0,0,0,8,64,4,22,2.52,0,1
10058,1,1,9,81,4,28,2.52,0,0,0,0,0,0,0,0,9,81,4,28,2.52,0,1
10072,0,1,1,1,7,6,3.6800001,0,0,0,0,0,0,0,0,1,1,7,6,3.6800001,0,1
10072,0,1,2,4,7,6,3.6800001,0,0,0,0,0,0,0,0,2,4,7,6,3.6800001,0,1
10072,0,1,3,9,7,8,3.6800001,0,0,0,0,0,0,0,0,3,9,7,8,3.6800001,0,1
10072,1,1,4,16,7,9,3.6800001,0,0,0,0,0,0,0,0,4,16,7,9,3.6800001,0,1
10080,0,1,1,1,6,0,2.1099999,0,0,0,0,0,0,0,0,1,1,6,0,2.1099999,0,1
10080,0,1,2,4,6,1,2.1099999,0,0,0,0,0,0,0,0,2,4,6,1,2.1099999,0,1
10080,0,1,3,9,6,1,2.1099999,0,0,0,0,0,0,0,0,3,9,6,1,2.1099999,0,1
10080,0,1,4,16,6,2,2.1099999,0,0,0,0,0,0,0,0,4,16,6,2,2.1099999,0,1
10080,0,1,5,25,6,2,2.1099999,0,0,0,0,0,0,0,0,5,25,6,2,2.1099999,0,1
10080,1,1,6,36,6,2,2.1099999,0,0,0,0,0,0,0,0,6,36,6,2,2.1099999,0,1
10081,0,1,1,1,3,2,1.22,0,0,0,0,0,0,0,0,1,1,3,2,1.22,0,1
10081,0,1,2,4,3,2,1.22,0,0,0,0,0,0,0,0,2,4,3,2,1.22,0,1
10081,0,1,3,9,3,2,1.22,0,0,0,0,0,0,0,0,3,9,3,2,1.22,0,1
10081,0,1,4,16,3,6,1.22,0,0,0,0,0,0,0,0,4,16,3,6,1.22,0,1
10081,0,1,5,25,3,8,1.22,0,0,0,0,0,0,0,0,5,25,3,8,1.22,0,1
10081,0,1,6,36,3,11,1.22,0,0,0,0,0,0,0,0,6,36,3,11,1.22,0,1
10081,0,1,7,49,3,12,1.22,0,0,0,0,0,0,0,0,7,49,3,12,1.22,0,1
10081,1,1,8,64,3,12,1.22,0,0,0,0,0,0,0,0,8,64,3,12,1.22,0,1
10089,0,1,1,1,7,3,1.84,0,0,0,0,0,0,0,0,1,1,7,3,1.84,0,1
10089,0,1,2,4,7,4,1.84,0,0,0,0,0,0,0,0,2,4,7,4,1.84,0,1
10089,0,1,3,9,7,4,1.84,0,0,0,0,0,0,0,0,3,9,7,4,1.84,0,1
10089,0,1,4,16,7,5,1.84,0,0,0,0,0,0,0,0,4,16,7,5,1.84,0,1
10089,0,1,5,25,7,5,1.84,0,0,0,0,0,0,0,0,5,25,7,5,1.84,0,1
10089,0,1,6,36,7,5,1.84,0,0,0,0,0,0,0,0,6,36,7,5,1.84,0,1
10089,0,1,7,49,7,5,1.84,0,0,0,0,0,0,0,0,7,49,7,5,1.84,0,1
10089,0,1,8,64,7,5,1.84,0,0,0,0,0,0,0,0,8,64,7,5,1.84,0,1
10089,0,1,9,81,7,5,1.84,0,0,0,0,0,0,0,0,9,81,7,5,1.84,0,1
10089,0,1,10,100,7,5,1.84,0,0,0,0,0,0,0,0,10,100,7,5,1.84,0,1
10089,0,1,11,121,7,5,1.84,0,0,0,0,0,0,0,0,11,121,7,5,1.84,0,0
10089,0,1,12,144,7,5,1.84,0,0,0,0,0,0,0,0,12,144,7,5,1.84,0,0
10089,0,1,13,169,7,5,1.84,0,0,0,0,0,0,0,0,13,169,7,5,1.84,0,0
10089,0,1,14,196,7,5,1.84,0,0,0,0,0,0,0,0,14,196,7,5,1.84,0,0
10090,0,1,1,1,4,8,2.47,0,0,0,0,0,0,0,0,1,1,4,8,2.47,0,1
10090,0,1,2,4,4,12,2.47,0,0,0,0,0,0,0,0,2,4,4,12,2.47,0,1
10090,0,1,3,9,4,13,2.47,0,0,0,0,0,0,0,0,3,9,4,13,2.47,0,1
10090,1,1,4,16,4,14,2.47,0,0,0,0,0,0,0,0,4,16,4,14,2.47,0,1
10098,0,1,1,1,3,5,3.2,0,0,0,0,0,0,0,0,1,1,3,5,3.2,0,1
10098,0,1,2,4,3,5,3.2,0,0,0,0,0,0,0,0,2,4,3,5,3.2,0,1
10098,0,1,3,9,3,11,3.2,0,0,0,0,0,0,0,0,3,9,3,11,3.2,0,1
10098,0,1,4,16,3,13,3.2,0,0,0,0,0,0,0,0,4,16,3,13,3.2,0,1
10098,0,1,5,25,3,15,3.2,0,0,0,0,0,0,0,0,5,25,3,15,3.2,0,1
10098,1,1,6,36,3,19,3.3599999,0,0,0,0,0,0,0,0,6,36,3,19,3.3599999,0,1
10099,0,1,1,1,5,6,3.52,0,0,0,0,0,0,0,0,1,1,5,6,3.52,0,1
10099,0,1,2,4,5,9,3.52,0,0,0,0,0,0,0,0,2,4,5,9,3.52,0,1
10099,0,1,3,9,5,14,3.52,0,0,0,0,0,0,0,0,3,9,5,14,3.52,0,1
10099,0,1,4,16,5,15,3.52,0,0,0,0,0,0,0,0,4,16,5,15,3.52,0,1
10099,1,1,5,25,5,18,3.52,0,0,0,0,0,0,0,0,5,25,5,18,3.52,0,1
10129,0,1,1,1,5,3,3.6800001,0,0,0,0,0,0,0,0,1,1,5,3,3.6800001,0,1
10129,0,1,2,4,5,4,3.6800001,0,0,0,0,0,0,0,0,2,4,5,4,3.6800001,0,1
10129,0,1,3,9,5,4,3.6800001,0,0,0,0,0,0,0,0,3,9,5,4,3.6800001,0,1
10129,0,1,4,16,5,4,3.6800001,0,0,0,0,0,0,0,0,4,16,5,4,3.6800001,0,1
10129,0,1,5,25,5,5,3.6800001,0,0,0,0,0,0,0,0,5,25,5,5,3.6800001,0,1
10129,0,1,6,36,5,9,3.6800001,0,0,0,0,0,0,0,0,6,36,5,9,3.6800001,0,1
10129,0,1,7,49,5,14,3.6800001,0,0,0,0,0,0,0,0,7,49,5,14,3.6800001,0,1
10129,1,1,8,64,5,14,3.6800001,0,0,0,0,0,0,0,0,8,64,5,14,3.6800001,0,1
10140,0,1,1,1,6,0,1.9400001,0,0,0,0,0,0,0,0,1,1,6,0,1.9400001,0,1
10140,0,1,2,4,6,0,1.9400001,0,0,0,0,0,0,0,0,2,4,6,0,1.9400001,0,1
10140,0,1,3,9,6,0,1.9400001,0,0,0,0,0,0,0,0,3,9,6,0,1.9400001,0,1
10140,0,1,4,16,6,0,1.9400001,0,0,0,0,0,0,0,0,4,16,6,0,1.9400001,0,1
10140,0,1,5,25,6,0,1.9400001,0,0,0,0,0,0,0,0,5,25,6,0,1.9400001,0,1
10140,0,1,6,36,6,1,1.9400001,0,0,0,0,0,0,0,0,6,36,6,1,1.9400001,0,1
10140,0,1,7,49,6,1,1.9400001,0,0,0,0,0,0,0,0,7,49,6,1,1.9400001,0,1
10140,0,1,8,64,6,1,1.9400001,0,0,0,0,0,0,0,0,8,64,6,1,1.9400001,0,1
10140,0,1,9,81,6,1,1.9400001,0,0,0,0,0,0,0,0,9,81,6,1,1.9400001,0,1
10140,0,1,10,100,6,2,1.9400001,0,0,0,0,0,0,0,0,10,100,6,2,1.9400001,0,1
10140,0,1,11,121,6,3,1.9400001,0,0,0,0,0,0,0,0,11,121,6,3,1.9400001,0,0
10140,0,1,12,144,6,7,1.9400001,0,0,0,0,0,0,0,0,12,144,6,7,1.9400001,0,0
10206,0,1,1,1,6,4,2.5599999,0,0,0,0,0,0,0,0,1,1,6,4,2.5599999,0,1
10206,0,1,2,4,6,5,2.5599999,0,0,0,0,0,0,0,0,2,4,6,5,2.5599999,0,1
10206,0,1,3,9,6,5,2.22,0,0,0,0,0,0,0,0,3,9,6,5,2.22,0,1
10206,0,1,4,16,6,6,2.22,0,0,0,0,0,0,0,0,4,16,6,6,2.22,0,1
10206,0,1,5,25,6,6,2.22,0,0,0,0,0,0,0,0,5,25,6,6,2.22,0,1
10206,0,1,6,36,6,6,2.22,0,0,0,0,0,0,0,0,6,36,6,6,2.22,0,1
10206,0,1,7,49,6,6,2.22,0,0,0,0,0,0,0,0,7,49,6,6,2.22,0,1
10212,0,1,1,1,7,5,3.2,0,0,0,0,0,0,0,0,1,1,7,5,3.2,0,1
10212,0,1,2,4,7,6,3.2,0,0,0,0,0,0,0,0,2,4,7,6,3.2,0,1
10212,0,1,3,9,7,6,3.52,0,0,0,0,0,0,0,0,3,9,7,6,3.52,0,1
10212,0,1,4,16,7,7,3.52,0,0,0,0,0,0,0,0,4,16,7,7,3.52,0,1
10212,0,1,5,25,7,7,3.52,0,0,0,0,0,0,0,0,5,25,7,7,3.52,0,1
10212,1,1,6,36,7,9,3.52,0,0,0,0,0,0,0,0,6,36,7,9,3.52,0,1
10214,0,1,1,1,4.9499998,7,2.2,0,0,0,0,0,0,0,0,1,1,4.9499998,7,2.2,0,1
10214,0,1,2,4,4.9499998,8,2.2,0,0,0,0,0,0,0,0,2,4,4.9499998,8,2.2,0,1
10214,0,1,3,9,4.9499998,8,2.2,0,0,0,0,0,0,0,0,3,9,4.9499998,8,2.2,0,1
10214,0,1,4,16,4.9499998,13,2.2,0,0,0,0,0,0,0,0,4,16,4.9499998,13,2.2,0,1
10236,0,1,1,1,4,4,3.6800001,0,0,0,0,0,0,0,0,1,1,4,4,3.6800001,0,1
10236,0,1,2,4,4,5,3.6800001,0,0,0,0,0,0,0,0,2,4,4,5,3.6800001,0,1
10236,0,1,3,9,4,7,3.6800001,0,0,0,0,0,0,0,0,3,9,4,7,3.6800001,0,1
10242,0,1,1,1,7,5,2.1099999,0,0,0,0,0,0,0,0,1,1,7,5,2.1099999,0,1
10242,0,1,2,4,7,5,2.1099999,0,0,0,0,0,0,0,0,2,4,7,5,2.1099999,0,1
10242,0,1,3,9,7,5,2.1099999,0,0,0,0,0,0,0,0,3,9,7,5,2.1099999,0,1
10242,0,1,4,16,7,5,2.1099999,0,0,0,0,0,0,0,0,4,16,7,5,2.1099999,0,1
10242,0,1,5,25,7,6,2.1099999,0,0,0,0,0,0,0,0,5,25,7,6,2.1099999,0,1
10242,1,1,6,36,7,6,2.1099999,0,0,0,0,0,0,0,0,6,36,7,6,2.1099999,0,1
10244,0,1,1,1,6,15,3.04,0,0,0,0,0,0,0,0,1,1,6,15,3.04,0,1
10244,0,1,2,4,6,17,3.52,0,0,0,0,0,0,0,0,2,4,6,17,3.52,0,1
10244,0,1,3,9,6,22,3.52,0,0,0,0,0,0,0,0,3,9,6,22,3.52,0,1
10244,1,1,4,16,6,25,3.52,0,0,0,0,0,0,0,0,4,16,6,25,3.52,0,1
10254,0,1,1,1,4,7,2.55,0,0,0,0,0,0,0,0,1,1,4,7,2.55,0,1
10254,0,1,2,4,4,7,2.55,0,0,0,0,0,0,0,0,2,4,4,7,2.55,0,1
10254,0,1,3,9,4,8,2.55,0,0,0,0,0,0,0,0,3,9,4,8,2.55,0,1
10257,0,1,1,1,7,2,2.51,0,0,0,0,0,0,0,0,1,1,7,2,2.51,0,1
10257,0,1,2,4,7,3,2.51,0,0,0,0,0,0,0,0,2,4,7,3,2.51,0,1
10257,0,1,3,9,7,3,2.51,0,0,0,0,0,0,0,0,3,9,7,3,2.51,0,1
10257,0,1,4,16,7,4,2.51,0,0,0,0,0,0,0,0,4,16,7,4,2.51,0,1
10257,0,1,5,25,7,4,2.51,0,0,0,0,0,0,0,0,5,25,7,4,2.51,0,1
10257,0,1,6,36,7,6,2.51,0,0,0,0,0,0,0,0,6,36,7,6,2.51,0,1
10257,1,1,7,49,7,7,2.51,0,0,0,0,0,0,0,0,7,49,7,7,2.51,0,1
10264,0,1,1,1,7,7,3.52,0,0,0,0,0,0,0,0,1,1,7,7,3.52,0,1
10264,0,1,2,4,7,9,3.52,0,0,0,0,0,0,0,0,2,4,7,9,3.52,0,1
10266,0,1,1,1,5,1,1.89,0,0,0,0,0,0,0,0,1,1,5,1,1.89,0,1
10266,0,1,2,4,5,1,1.89,0,0,0,0,0,0,0,0,2,4,5,1,1.89,0,1
10266,0,1,3,9,5,1,1.89,0,0,0,0,0,0,0,0,3,9,5,1,1.89,0,1
10266,1,1,4,16,5,1,2.3800001,0,0,0,0,0,0,0,0,4,16,5,1,2.3800001,0,1
10277,0,1,1,1,4.9499998,5,2.8800001,0,0,0,0,0,0,0,0,1,1,4.9499998,5,2.8800001,0,1
10277,0,1,2,4,4.9499998,6,2.8800001,0,0,0,0,0,0,0,0,2,4,4.9499998,6,2.8800001,0,1
10277,0,1,3,9,4.9499998,6,2.8800001,0,0,0,0,0,0,0,0,3,9,4.9499998,6,2.8800001,0,1
10277,0,1,4,16,4.9499998,8,2.8800001,0,0,0,0,0,0,0,0,4,16,4.9499998,8,2.8800001,0,1
10277,0,1,5,25,4.9499998,8,2.8800001,0,0,0,0,0,0,0,0,5,25,4.9499998,8,2.8800001,0,1
10277,0,1,6,36,4.9499998,9,2.8800001,0,0,0,0,0,0,0,0,6,36,4.9499998,9,2.8800001,0,1
10277,0,1,7,49,4.9499998,10,2.8800001,0,0,0,0,0,0,0,0,7,49,4.9499998,10,2.8800001,0,1
10277,0,1,8,64,4.9499998,12,2.8800001,0,0,0,0,0,0,0,0,8,64,4.9499998,12,2.8800001,0,1
10280,0,1,1,1,5,4,1.6,0,0,0,0,0,0,0,0,1,1,5,4,1.6,0,1
10280,0,1,2,4,5,4,1.6,0,0,0,0,0,0,0,0,2,4,5,4,1.6,0,1
10280,0,1,3,9,5,4,1.6,0,0,0,0,0,0,0,0,3,9,5,4,1.6,0,1
10280,1,1,4,16,5,6,1.6,0,0,0,0,0,0,0,0,4,16,5,6,1.6,0,1
10288,0,1,1,1,7,6,2.26,0,0,0,0,0,0,0,0,1,1,7,6,2.26,0,1
10288,0,1,2,4,7,6,2.26,0,0,0,0,0,0,0,0,2,4,7,6,2.26,0,1
10288,0,1,3,9,7,8,2.26,0,0,0,0,0,0,0,0,3,9,7,8,2.26,0,1
10288,0,1,4,16,7,8,2.26,0,0,0,0,0,0,0,0,4,16,7,8,2.26,0,1
10288,1,1,5,25,7,10,2.26,0,0,0,0,0,0,0,0,5,25,7,10,2.26,0,1
10294,0,1,1,1,7,4,2.02,0,0,0,0,0,0,0,0,1,1,7,4,2.02,0,1
10294,0,1,2,4,7,4,2.02,0,0,0,0,0,0,0,0,2,4,7,4,2.02,0,1
10294,0,1,3,9,7,4,1.005,0,0,0,0,0,0,0,0,3,9,7,4,1.005,0,1
10294,0,1,4,16,7,4,1.005,0,0,0,0,0,0,0,0,4,16,7,4,1.005,0,1
10302,0,1,1,1,5,6,2.5599999,0,0,0,0,0,0,0,0,1,1,5,6,2.5599999,0,1
10302,0,1,2,4,5,7,2.5599999,0,0,0,0,0,0,0,0,2,4,5,7,2.5599999,0,1
10302,0,1,3,9,5,8,2.5599999,0,0,0,0,0,0,0,0,3,9,5,8,2.5599999,0,1
10302,1,1,4,16,5,9,2.5599999,0,0,0,0,0,0,0,0,4,16,5,9,2.5599999,0,1
10322,0,1,1,1,6,5,3.04,0,0,0,0,0,0,0,0,1,1,6,5,3.04,0,1
10322,0,1,2,4,6,7,3.04,0,0,0,0,0,0,0,0,2,4,6,7,3.04,0,1
10322,0,1,3,9,6,9,3.04,0,0,0,0,0,0,0,0,3,9,6,9,3.04,0,1
10322,0,1,4,16,6,10,3.2,0,0,0,0,0,0,0,0,4,16,6,10,3.2,0,1
10322,0,1,5,25,6,14,3.2,0,0,0,0,0,0,0,0,5,25,6,14,3.2,0,1
10322,0,1,6,36,6,14,3.2,0,0,0,0,0,0,0,0,6,36,6,14,3.2,0,1
10325,0,1,1,1,2,1,1.9,0,0,0,0,0,0,0,0,1,1,2,1,1.9,0,1
10325,0,1,2,4,2,1,1.9,0,0,0,0,0,0,0,0,2,4,2,1,1.9,0,1
10325,0,1,3,9,2,2,1.9,0,0,0,0,0,0,0,0,3,9,2,2,1.9,0,1
10325,0,1,4,16,2,2,1.9,0,0,0,0,0,0,0,0,4,16,2,2,1.9,0,1
10325,0,1,5,25,2,3,1.8200001,0,0,0,0,0,0,0,0,5,25,2,3,1.8200001,0,1
