"Count","Month","Sex","Type"
616,2015-11-01,"Male","Public Order Offences"
740,2015-12-01,"Male","Public Order Offences"
685,2016-01-01,"Male","Public Order Offences"
670,2016-02-01,"Male","Public Order Offences"
680,2016-03-01,"Male","Public Order Offences"
610,2016-04-01,"Male","Public Order Offences"
685,2016-05-01,"Male","Public Order Offences"
697,2016-06-01,"Male","Public Order Offences"
709,2016-07-01,"Male","Public Order Offences"
629,2016-08-01,"Male","Public Order Offences"
632,2016-09-01,"Male","Public Order Offences"
634,2016-10-01,"Male","Public Order Offences"
635,2016-11-01,"Male","Public Order Offences"
698,2016-12-01,"Male","Public Order Offences"
674,2017-01-01,"Male","Public Order Offences"
652,2017-02-01,"Male","Public Order Offences"
657,2017-03-01,"Male","Public Order Offences"
505,2017-04-01,"Male","Public Order Offences"
522,2017-05-01,"Male","Public Order Offences"
520,2017-06-01,"Male","Public Order Offences"
648,2017-07-01,"Male","Public Order Offences"
585,2017-08-01,"Male","Public Order Offences"
576,2017-09-01,"Male","Public Order Offences"
592,2017-10-01,"Male","Public Order Offences"
612,2017-11-01,"Male","Public Order Offences"
598,2017-12-01,"Male","Public Order Offences"
595,2018-01-01,"Male","Public Order Offences"
519,2018-02-01,"Male","Public Order Offences"
565,2018-03-01,"Male","Public Order Offences"
481,2018-04-01,"Male","Public Order Offences"
508,2018-05-01,"Male","Public Order Offences"
529,2018-06-01,"Male","Public Order Offences"
524,2018-07-01,"Male","Public Order Offences"
543,2018-08-01,"Male","Public Order Offences"
566,2018-09-01,"Male","Public Order Offences"
527,2018-10-01,"Male","Public Order Offences"
520,2018-11-01,"Male","Public Order Offences"
548,2018-12-01,"Male","Public Order Offences"
562,2019-01-01,"Male","Public Order Offences"
494,2019-02-01,"Male","Public Order Offences"
581,2019-03-01,"Male","Public Order Offences"
452,2019-04-01,"Male","Public Order Offences"
533,2019-05-01,"Male","Public Order Offences"
462,2019-06-01,"Male","Public Order Offences"
490,2019-07-01,"Male","Public Order Offences"
509,2019-08-01,"Male","Public Order Offences"
502,2019-09-01,"Male","Public Order Offences"
509,2019-10-01,"Male","Public Order Offences"
473,2019-11-01,"Male","Public Order Offences"
543,2019-12-01,"Male","Public Order Offences"
541,2020-01-01,"Male","Public Order Offences"
503,2020-02-01,"Male","Public Order Offences"
507,2020-03-01,"Male","Public Order Offences"
449,2020-04-01,"Male","Public Order Offences"
429,2020-05-01,"Male","Public Order Offences"
462,2020-06-01,"Male","Public Order Offences"
459,2020-07-01,"Male","Public Order Offences"
473,2020-08-01,"Male","Public Order Offences"
437,2020-09-01,"Male","Public Order Offences"
447,2020-10-01,"Male","Public Order Offences"
422,2020-11-01,"Male","Public Order Offences"
461,2020-12-01,"Male","Public Order Offences"
483,2021-01-01,"Male","Public Order Offences"
425,2021-02-01,"Male","Public Order Offences"
446,2021-03-01,"Male","Public Order Offences"
403,2021-04-01,"Male","Public Order Offences"
370,2021-05-01,"Male","Public Order Offences"
392,2021-06-01,"Male","Public Order Offences"
370,2021-07-01,"Male","Public Order Offences"
356,2021-08-01,"Male","Public Order Offences"
333,2021-09-01,"Male","Public Order Offences"
330,2021-10-01,"Male","Public Order Offences"
314,2021-11-01,"Male","Public Order Offences"
318,2021-12-01,"Male","Public Order Offences"
361,2022-01-01,"Male","Public Order Offences"
303,2022-02-01,"Male","Public Order Offences"
343,2022-03-01,"Male","Public Order Offences"
327,2022-04-01,"Male","Public Order Offences"
314,2022-05-01,"Male","Public Order Offences"
267,2022-06-01,"Male","Public Order Offences"
302,2022-07-01,"Male","Public Order Offences"
333,2022-08-01,"Male","Public Order Offences"
317,2022-09-01,"Male","Public Order Offences"
331,2022-10-01,"Male","Public Order Offences"
341,2022-11-01,"Male","Public Order Offences"
22,2014-07-01,"Female","Robbery, Extortion and Related Offences"
17,2014-08-01,"Female","Robbery, Extortion and Related Offences"
19,2014-09-01,"Female","Robbery, Extortion and Related Offences"
12,2014-10-01,"Female","Robbery, Extortion and Related Offences"
14,2014-11-01,"Female","Robbery, Extortion and Related Offences"
16,2014-12-01,"Female","Robbery, Extortion and Related Offences"
14,2015-01-01,"Female","Robbery, Extortion and Related Offences"
11,2015-02-01,"Female","Robbery, Extortion and Related Offences"
24,2015-03-01,"Female","Robbery, Extortion and Related Offences"
10,2015-04-01,"Female","Robbery, Extortion and Related Offences"
12,2015-05-01,"Female","Robbery, Extortion and Related Offences"
22,2015-06-01,"Female","Robbery, Extortion and Related Offences"
14,2015-07-01,"Female","Robbery, Extortion and Related Offences"
19,2015-08-01,"Female","Robbery, Extortion and Related Offences"
10,2015-09-01,"Female","Robbery, Extortion and Related Offences"
14,2015-10-01,"Female","Robbery, Extortion and Related Offences"
19,2015-11-01,"Female","Robbery, Extortion and Related Offences"
21,2015-12-01,"Female","Robbery, Extortion and Related Offences"
17,2016-01-01,"Female","Robbery, Extortion and Related Offences"
15,2016-02-01,"Female","Robbery, Extortion and Related Offences"
26,2016-03-01,"Female","Robbery, Extortion and Related Offences"
20,2016-04-01,"Female","Robbery, Extortion and Related Offences"
23,2016-05-01,"Female","Robbery, Extortion and Related Offences"
33,2016-06-01,"Female","Robbery, Extortion and Related Offences"
18,2016-07-01,"Female","Robbery, Extortion and Related Offences"
21,2016-08-01,"Female","Robbery, Extortion and Related Offences"
22,2016-09-01,"Female","Robbery, Extortion and Related Offences"
24,2016-10-01,"Female","Robbery, Extortion and Related Offences"
18,2016-11-01,"Female","Robbery, Extortion and Related Offences"
23,2016-12-01,"Female","Robbery, Extortion and Related Offences"
16,2017-01-01,"Female","Robbery, Extortion and Related Offences"
10,2017-02-01,"Female","Robbery, Extortion and Related Offences"
21,2017-03-01,"Female","Robbery, Extortion and Related Offences"
24,2017-04-01,"Female","Robbery, Extortion and Related Offences"
21,2017-05-01,"Female","Robbery, Extortion and Related Offences"
18,2017-06-01,"Female","Robbery, Extortion and Related Offences"
19,2017-07-01,"Female","Robbery, Extortion and Related Offences"
26,2017-08-01,"Female","Robbery, Extortion and Related Offences"
17,2017-09-01,"Female","Robbery, Extortion and Related Offences"
19,2017-10-01,"Female","Robbery, Extortion and Related Offences"
14,2017-11-01,"Female","Robbery, Extortion and Related Offences"
12,2017-12-01,"Female","Robbery, Extortion and Related Offences"
30,2018-01-01,"Female","Robbery, Extortion and Related Offences"
16,2018-02-01,"Female","Robbery, Extortion and Related Offences"
22,2018-03-01,"Female","Robbery, Extortion and Related Offences"
16,2018-04-01,"Female","Robbery, Extortion and Related Offences"
33,2018-05-01,"Female","Robbery, Extortion and Related Offences"
20,2018-06-01,"Female","Robbery, Extortion and Related Offences"
18,2018-07-01,"Female","Robbery, Extortion and Related Offences"
17,2018-08-01,"Female","Robbery, Extortion and Related Offences"
20,2018-09-01,"Female","Robbery, Extortion and Related Offences"
26,2018-10-01,"Female","Robbery, Extortion and Related Offences"
24,2018-11-01,"Female","Robbery, Extortion and Related Offences"
19,2018-12-01,"Female","Robbery, Extortion and Related Offences"
14,2019-01-01,"Female","Robbery, Extortion and Related Offences"
17,2019-02-01,"Female","Robbery, Extortion and Related Offences"
9,2019-03-01,"Female","Robbery, Extortion and Related Offences"
17,2019-04-01,"Female","Robbery, Extortion and Related Offences"
13,2019-05-01,"Female","Robbery, Extortion and Related Offences"
13,2019-06-01,"Female","Robbery, Extortion and Related Offences"
22,2019-07-01,"Female","Robbery, Extortion and Related Offences"
14,2019-08-01,"Female","Robbery, Extortion and Related Offences"
19,2019-09-01,"Female","Robbery, Extortion and Related Offences"
14,2019-10-01,"Female","Robbery, Extortion and Related Offences"
19,2019-11-01,"Female","Robbery, Extortion and Related Offences"
14,2019-12-01,"Female","Robbery, Extortion and Related Offences"
16,2020-01-01,"Female","Robbery, Extortion and Related Offences"
18,2020-02-01,"Female","Robbery, Extortion and Related Offences"
20,2020-03-01,"Female","Robbery, Extortion and Related Offences"
15,2020-04-01,"Female","Robbery, Extortion and Related Offences"
18,2020-05-01,"Female","Robbery, Extortion and Related Offences"
19,2020-06-01,"Female","Robbery, Extortion and Related Offences"
9,2020-07-01,"Female","Robbery, Extortion and Related Offences"
12,2020-08-01,"Female","Robbery, Extortion and Related Offences"
11,2020-09-01,"Female","Robbery, Extortion and Related Offences"
12,2020-10-01,"Female","Robbery, Extortion and Related Offences"
18,2020-11-01,"Female","Robbery, Extortion and Related Offences"
13,2020-12-01,"Female","Robbery, Extortion and Related Offences"
11,2021-01-01,"Female","Robbery, Extortion and Related Offences"
18,2021-02-01,"Female","Robbery, Extortion and Related Offences"
14,2021-03-01,"Female","Robbery, Extortion and Related Offences"
11,2021-04-01,"Female","Robbery, Extortion and Related Offences"
21,2021-05-01,"Female","Robbery, Extortion and Related Offences"
14,2021-06-01,"Female","Robbery, Extortion and Related Offences"
16,2021-07-01,"Female","Robbery, Extortion and Related Offences"
12,2021-08-01,"Female","Robbery, Extortion and Related Offences"
17,2021-09-01,"Female","Robbery, Extortion and Related Offences"
10,2021-10-01,"Female","Robbery, Extortion and Related Offences"
13,2021-11-01,"Female","Robbery, Extortion and Related Offences"
17,2021-12-01,"Female","Robbery, Extortion and Related Offences"
16,2022-01-01,"Female","Robbery, Extortion and Related Offences"
10,2022-02-01,"Female","Robbery, Extortion and Related Offences"
11,2022-03-01,"Female","Robbery, Extortion and Related Offences"
6,2022-04-01,"Female","Robbery, Extortion and Related Offences"
19,2022-05-01,"Female","Robbery, Extortion and Related Offences"
19,2022-06-01,"Female","Robbery, Extortion and Related Offences"
9,2022-07-01,"Female","Robbery, Extortion and Related Offences"
18,2022-08-01,"Female","Robbery, Extortion and Related Offences"
16,2022-09-01,"Female","Robbery, Extortion and Related Offences"
19,2022-10-01,"Female","Robbery, Extortion and Related Offences"
24,2022-11-01,"Female","Robbery, Extortion and Related Offences"
67,2014-07-01,"Male","Robbery, Extortion and Related Offences"
52,2014-08-01,"Male","Robbery, Extortion and Related Offences"
49,2014-09-01,"Male","Robbery, Extortion and Related Offences"
75,2014-10-01,"Male","Robbery, Extortion and Related Offences"
75,2014-11-01,"Male","Robbery, Extortion and Related Offences"
68,2014-12-01,"Male","Robbery, Extortion and Related Offences"
52,2015-01-01,"Male","Robbery, Extortion and Related Offences"
54,2015-02-01,"Male","Robbery, Extortion and Related Offences"
69,2015-03-01,"Male","Robbery, Extortion and Related Offences"
55,2015-04-01,"Male","Robbery, Extortion and Related Offences"
64,2015-05-01,"Male","Robbery, Extortion and Related Offences"
59,2015-06-01,"Male","Robbery, Extortion and Related Offences"
71,2015-07-01,"Male","Robbery, Extortion and Related Offences"
70,2015-08-01,"Male","Robbery, Extortion and Related Offences"
67,2015-09-01,"Male","Robbery, Extortion and Related Offences"
66,2015-10-01,"Male","Robbery, Extortion and Related Offences"
62,2015-11-01,"Male","Robbery, Extortion and Related Offences"
62,2015-12-01,"Male","Robbery, Extortion and Related Offences"
49,2016-01-01,"Male","Robbery, Extortion and Related Offences"
60,2016-02-01,"Male","Robbery, Extortion and Related Offences"
72,2016-03-01,"Male","Robbery, Extortion and Related Offences"
61,2016-04-01,"Male","Robbery, Extortion and Related Offences"
64,2016-05-01,"Male","Robbery, Extortion and Related Offences"
81,2016-06-01,"Male","Robbery, Extortion and Related Offences"
70,2016-07-01,"Male","Robbery, Extortion and Related Offences"
85,2016-08-01,"Male","Robbery, Extortion and Related Offences"
86,2016-09-01,"Male","Robbery, Extortion and Related Offences"
70,2016-10-01,"Male","Robbery, Extortion and Related Offences"
68,2016-11-01,"Male","Robbery, Extortion and Related Offences"
69,2016-12-01,"Male","Robbery, Extortion and Related Offences"
72,2017-01-01,"Male","Robbery, Extortion and Related Offences"
58,2017-02-01,"Male","Robbery, Extortion and Related Offences"
56,2017-03-01,"Male","Robbery, Extortion and Related Offences"
65,2017-04-01,"Male","Robbery, Extortion and Related Offences"
87,2017-05-01,"Male","Robbery, Extortion and Related Offences"
79,2017-06-01,"Male","Robbery, Extortion and Related Offences"
83,2017-07-01,"Male","Robbery, Extortion and Related Offences"
85,2017-08-01,"Male","Robbery, Extortion and Related Offences"
87,2017-09-01,"Male","Robbery, Extortion and Related Offences"
77,2017-10-01,"Male","Robbery, Extortion and Related Offences"
76,2017-11-01,"Male","Robbery, Extortion and Related Offences"
80,2017-12-01,"Male","Robbery, Extortion and Related Offences"
76,2018-01-01,"Male","Robbery, Extortion and Related Offences"
59,2018-02-01,"Male","Robbery, Extortion and Related Offences"
85,2018-03-01,"Male","Robbery, Extortion and Related Offences"
63,2018-04-01,"Male","Robbery, Extortion and Related Offences"
